pagination,pagination-href,body,Stars
"2","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","We've had this phone for almost a week. Easy set up. Works great so far. My daughter seems to love it.","5.0 out of 5 stars"
"2","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","Bought for my niece in Jamaica and it works like a charm. She loves it and never puts it down.","5.0 out of 5 stars"
"76","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&sortBy=recent","This phone is very slow :(","2.0 out of 5 stars"
"71","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&pageNumber=71&sortBy=recent","Great","4.0 out of 5 stars"
"22","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&sortBy=recent","Great phone it works very well as i traveled to mexico real good deal. I have had it for 5 months","5.0 out of 5 stars"
"45","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&sortBy=recent","For the money, this is a full featured phone. As I read in other reviews, the low light photos can be poor but I have not looked at any of the possible settings yet. This phone was locking up intermittently and I had to pull the battery to fix it but the problem has subsided so maybe there was a software update. I will be using this phone in another country and got it for the dual sim card feature--Everyone thinks this is a more expensive model phone and it is an UPGRADE from my LOUSY IPhone 5 which I was very unhappy with. Siri never knew what I was saying..EVER! In 2 years, she never understood one thing! This phone, with ""OK Google"" understands everything I say!! This came with some sort of European plug with  US adapter and that has not worked out very well--this is something to be aware of but you can request a proper plug if you do not get one for the US. Also you can always use the USB connector --I think for the value, you cannot beat this phone...after trying to study specs, this phone may be the  best available for the price in a dual sim card model but i am not 100% certain...","4.0 out of 5 stars"
"71","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&pageNumber=71&sortBy=recent","This is an impressive phone VIP design! I was impressed a specially about the gold color one! Thanks to Samsung!","5.0 out of 5 stars"
"75","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&sortBy=recent","excelente","5.0 out of 5 stars"
"30","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&sortBy=recent","This product was exactly the way I expected it to be... It was not for myself I purchase it but my said that she was very excited when she got.","4.0 out of 5 stars"
"52","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&pageNumber=52&sortBy=recent","Amazeballs!","5.0 out of 5 stars"
"47","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&sortBy=recent","Product came on time and works great","5.0 out of 5 stars"
"77","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&sortBy=recent","It's amazing! It also didn't cost alot of money, which is always good. Great buy!","5.0 out of 5 stars"
"90","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&sortBy=recent","Excellent phone for it's pricetag.","5.0 out of 5 stars"
"11","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&sortBy=recent","I ordered 3 of these phones for my friends and I to take traveling to Central America. It never crossed my mind to see if the phones worked 100% of the time before we left the country.... As it turned out 2 of the 3 worked all the time the 3rd phone the screen turns black. The phone still worked (you could still hear it ring when called and it would make sounds with incoming messages and emails) but was not usable. I tried to contact the seller once we returned to see if I could trade the phone (I could no longer return it for my money back) or get credit towards a different phone however they never responded to me....","3.0 out of 5 stars"
"32","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&sortBy=recent","It's excellent","5.0 out of 5 stars"
"35","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&sortBy=recent","If you live in USA, this will does't work good. It can't send pictures and photo, only text you can send and receive. . and Sumsung technikal support don't help you. this work not good.","1.0 out of 5 stars"
"78","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&sortBy=recent","Order for my Dad that is 78. He loves it!","5.0 out of 5 stars"
"61","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&sortBy=recent","Excelent","5.0 out of 5 stars"
"66","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&sortBy=recent","Awesome","4.0 out of 5 stars"
"31","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&sortBy=recent","Love this phone. Excellent camera.","5.0 out of 5 stars"
"18","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&sortBy=recent","Worst phone that I have ever purchased. Never will I purchase an unlocked phone again.","1.0 out of 5 stars"
"37","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&sortBy=recent","Well I love my phone actually arrived early before Christmas this phone is great I recommend it''","5.0 out of 5 stars"
"22","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&sortBy=recent","Its hard to justify, getting anything less.

I'm price conscious. I don't consume massive 4G data etc., but I certainly can appreciate youtube consumption via wifi on the occasion.

 I believe you can feel satisfied in most everything.
The brand is good.
I will avoid... ""at all costs"" proprietary branded cellphones,
as much as possible, which is why I'm avoiding Blu phones, I don't want to risk google and Amazon running my phone
and I feel it necessary to mention Blu phones,
I've tried so many products I feel
that I don't want to take that risk,
since I'm not that broke
but I don't wanna throw my money around.
---
There comes a point where phones just get more expensive because the specs are overkill.
The industry has been gone forward enough,
a phone like this with more than recent and essential specs (imo)
came be sold out, at a reasonable price
(not tied to a contract, factory unlocked, dual sim)

150$ is still a stretch for me,
I bought a Iphone 4 last year (it's 2015)
60bucks. This phone is really is
more than all you honestly need
and satisfied all that I really could want.

anything more really is premium.
Anything less is hard to justify
up to 60$70$ which I got iphone 4 used for.
I'm very much more than happy","5.0 out of 5 stars"
"91","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&sortBy=recent","Not a US compatible phone.  While it will work with US carriers as just a phone, the product isn't compatible with some other Samsung devices.  I purchased this with a Samsung Gear and according to Samsung this is a international phone that is not compatible and is not supported by Samsung US.  I am going to have to return this and find a replacement.","1.0 out of 5 stars"
"53","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&sortBy=recent","hi this phone is 4glte","3.0 out of 5 stars"
"41","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&sortBy=recent","This is fake chines phone","1.0 out of 5 stars"
"54","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&sortBy=recent","Very disapponted with the camera. My old phone was the galaxy 2 and it took really good pictures (also 8mpx) so I expected way more.","2.0 out of 5 stars"
"12","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","i love it","5.0 out of 5 stars"
"16","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","My mother had a few trouble with it a first getting the sim to work, but it works now.","4.0 out of 5 stars"
"64","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&sortBy=recent","This phone is trash. If your use to real Samsung devices you know this is fake and junk. Camera I give it a 3/5","1.0 out of 5 stars"
"66","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&sortBy=recent","great","5.0 out of 5 stars"
"22","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&sortBy=recent","Nice recommend","5.0 out of 5 stars"
"35","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&sortBy=recent","works pretty good. it freezes sometimes which can be annoying but that happens with a lot of phones. camera is okay but I did it expect better. but nevertheless it gets the job done.","4.0 out of 5 stars"
"67","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&pageNumber=67&sortBy=recent","This phone is a nice looking phone. But the antenna seems weeker than other phones I and it's dual sim. I wouldn't buy it if I realized before.  Had some serious problems with it but I'm trying to tolerate it for awhile.","2.0 out of 5 stars"
"40","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&sortBy=recent","PHONE IS NOT UNLOCKED, GOT A T MOBILE DEVICE THAT WAS OF NO USE TO ME","1.0 out of 5 stars"
"27","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&sortBy=recent","working just fine so far, still can't figure out why this size and tech specs is so much less than a galaxy 5! but I am not complaining, not sure if yet if its the phone or straight talk, supposed to be able to get 4g lte, but so far that is not the case, not getting the down load speed I had with other 4g lte phones","4.0 out of 5 stars"
"84","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_84?ie=UTF8&pageNumber=84&sortBy=recent","I always love Samsung Phones. I just replaced my Samsung T211 phone tablet since I needed a smaller phone. This phone met all I wanted and expected from a phone. Awesome!","5.0 out of 5 stars"
"6","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&sortBy=recent","As expected, works great.","5.0 out of 5 stars"
"27","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&sortBy=recent","gracias excelente","5.0 out of 5 stars"
"58","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&sortBy=recent","This phone is really nice for the price. The cameras colors is way better than my iPhone. It is such a good camera! The screen is so crisp. Looks like a more expensive phone. I love this phone and almost didn't give it to my son (who I brought it for).","5.0 out of 5 stars"
"45","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&sortBy=recent","I send a picture to friends and does not send I open an attachment from a msg doesnt open","4.0 out of 5 stars"
"26","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&sortBy=recent","I wish there was more storage, but what I can say is that I really like this phone.  Pictures are great!  I have had it now for about 4 months and am very satisfied.  It is just like the Galaxy everybody is going crazy over, I think the 5s or something.  Whatever it is my sister has it, only I paid alot less for mine!","5.0 out of 5 stars"
"80","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&pageNumber=80&sortBy=recent","Cute!!! ;)","5.0 out of 5 stars"
"6","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&sortBy=recent","THIS PHONE WORKS PERFECTLY, EXELENT CHOICE.","5.0 out of 5 stars"
"70","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&pageNumber=70&sortBy=recent","This phone is great to get if you are looking looking for something cheap but functional. The features are good and it takes great pictures. This is a good buy for the price, I absolutely do not regret it.","4.0 out of 5 stars"
"8","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&sortBy=recent","this  cell phone is good but touch screen nod good. i try to buy Grand prime but i don't know how i get this dual one.","2.0 out of 5 stars"
"8","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&sortBy=recent","Its fye","5.0 out of 5 stars"
"68","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&sortBy=recent","I hate this stupid phone. It doesn't act right with any charger. It is a very basic android system , no emojis unless you download them and sometimes when you do it messes up the keyboard. If your looking for a cheap phone that looks nice but performs poorly this is just what your looking for.","2.0 out of 5 stars"
"85","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&sortBy=recent","G reattach product","5.0 out of 5 stars"
"92","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&sortBy=recent","Excelent","5.0 out of 5 stars"
"46","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&sortBy=recent","really needed a manual","4.0 out of 5 stars"
"80","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&pageNumber=80&sortBy=recent","It is basically a very good phone.","4.0 out of 5 stars"
"7","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&sortBy=recent","We had serious issues with this phone when we tried setting it up, with constantly having to double tap the options in order for the phone to accept it. Once we factory reset, we realized we had clicked the voice activation (whatever that is). Apparently it was causing all the initial stress. It's working okay now. I'm a bit disappointed that it's a sd card/ second sim card option. I would not purchase this phone in hindsight. But it works!","3.0 out of 5 stars"
"79","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_79?ie=UTF8&pageNumber=79&sortBy=recent","Starts freezeing after first month but otherwise great phone...","3.0 out of 5 stars"
"11","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&sortBy=recent","handy little dual sim phone the keyboard is not as smooth as the S3 but it is worth the price","5.0 out of 5 stars"
"54","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&sortBy=recent","i looooveeeee my phone :) amazing productive for a great price. i recommended to my friend, she also purchased and was not disappointed.","5.0 out of 5 stars"
"15","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&sortBy=recent","got this phone for my daughter and shes loves it. it works great with straighttalk","5.0 out of 5 stars"
"85","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&sortBy=recent","It's exactly what I need. Good product","5.0 out of 5 stars"
"21","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&sortBy=recent","I RECEIVED THE PHONE WITH A CRACK","3.0 out of 5 stars"
"11","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&sortBy=recent","nice, works great the only thing i dont like about it is that the camera takes long to take the picture, but the quality of the pic is lovely","5.0 out of 5 stars"
"39","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&sortBy=recent","So in the beginning I loved this phone. Then within 6 months I started having no sound when somebody would call, I couldn't call out, nobody would contact me to help me so it just sits in the cell phone graveyard.","3.0 out of 5 stars"
"94","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&sortBy=recent","Nice and very complete phones","5.0 out of 5 stars"
"21","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&sortBy=recent","Like it so far, just wish it took nicer pictures. However, it does what i really want it to do and it is just right.","4.0 out of 5 stars"
"69","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&pageNumber=69&sortBy=recent","Love it battery last long and its super fast","5.0 out of 5 stars"
"33","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&sortBy=recent","Really good phone for the money","4.0 out of 5 stars"
"27","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&sortBy=recent","Very nice phone. Delivered as promised. Thank you.","5.0 out of 5 stars"
"77","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&sortBy=recent","Bought it for my wife. She liked it and I 'borrowed' it soon after when my S4 died... Its ring is soft and the sound is soft and not very good quality.","3.0 out of 5 stars"
"54","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&sortBy=recent","This phone is amazing. Being a mom the camera is number one for me and this phones camera is outstanding.  Call quality is wonderful and texting is as well.  I got this phone when I got rid of my iPhone and I will never go back.  It arrived earlier than the actual delivery date which I loved.
:)","5.0 out of 5 stars"
"56","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56&sortBy=recent","This is a above average smartphone Especially for those of us on a limited budget. Your 8gb memory will go fast (expandable to 64gb), so I advise to buy a cheap sd card. My only two complaints is while watching video the clarity get pixalated and if it's sunny outside it will be hard to see the screen due to glare. Overall, this is an excellent inexpensive phone. The specs of the phone are average and the look are above average enough  so won't be ashamed taking it out of your pocket in the age of apple.","4.0 out of 5 stars"
"31","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&sortBy=recent","This phone is it's it is a nice but its only 3G I wish this phone is 4G another thing.
This phone is very small storage it's only 8G. So so far the phone is awesome","3.0 out of 5 stars"
"58","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&sortBy=recent","Good luck if you want to use this phone outside the US. It will not work. It is actually a locked phone, not unlocked as advertised. It was only after I took it outside the US that I found a sticker on the box that said it has to be used on a US mobile network for some minutes before it can be used outside the US. Why wasn't this very clear on amazon? So unless you are able to find a way to unlock it, you will be unable to use it on any network outside the US. Very disappointed in this purchase!","1.0 out of 5 stars"
"57","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57&sortBy=recent","It is a very nice phone, but lacks some memory because when you open multiple applications, the phone falls .. but if you use only one application works correctly","2.0 out of 5 stars"
"82","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&pageNumber=82&sortBy=recent","Excellent more than my expectation thanks.","5.0 out of 5 stars"
"63","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&sortBy=recent","Stopped scanning for WiFi and WiFi just sometimes work and sometimes doesn't.","1.0 out of 5 stars"
"65","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&pageNumber=65&sortBy=recent","Amazing phone, the best value for the price, dont hesitate to grab one","5.0 out of 5 stars"
"62","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62&sortBy=recent","It was a gift, I will let you know .","3.0 out of 5 stars"
"52","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&pageNumber=52&sortBy=recent","A little disappointed. The entire left side of the keypad responds poorly to touch","3.0 out of 5 stars"
"39","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&sortBy=recent","Great phone. Fast, reliable, easy to use. Great value.","5.0 out of 5 stars"
"38","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&sortBy=recent","My parents love it as for their Christmas present.","5.0 out of 5 stars"
"48","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&sortBy=recent","Not LTE.","2.0 out of 5 stars"
"46","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&sortBy=recent","I love the phone but when plug up to charge it freezes up and will not charge I sent a message saying if you can send me a new connector I will replace it as I did repairs on phone's for 10 years","3.0 out of 5 stars"
"76","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&sortBy=recent","to  buy it for uncle because he see it is very  good with I played it ,so Let me help he to buy this mobile phone","5.0 out of 5 stars"
"83","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&sortBy=recent","The phone is good","5.0 out of 5 stars"
"41","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&sortBy=recent","I got mine from Walmart on Thanksgiving!  $49. I absolutely love it!","5.0 out of 5 stars"
"71","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&pageNumber=71&sortBy=recent","Everything I bought works great. I don't have any set backs yet.","5.0 out of 5 stars"
"84","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_84?ie=UTF8&pageNumber=84&sortBy=recent","This product doesn't work well at all don't waste your money","1.0 out of 5 stars"
"87","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&sortBy=recent","Nice Size Phone , Dual Sim is great","5.0 out of 5 stars"
"78","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&sortBy=recent","Awesome phone satisfied customer I love it,phone came b4 time I just love it","5.0 out of 5 stars"
"66","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&sortBy=recent","love the phone so far","4.0 out of 5 stars"
"18","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&sortBy=recent","Nice phone","5.0 out of 5 stars"
