pagination,pagination-href,body,Stars
"120","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_120?ie=UTF8&pageNumber=120&sortBy=recent","So I made the switch from using Android to the iPhone back in October, and I've been using the iPhone 6 for the past few months now and can give a detailed review on what it's like to switch over.  Before this switch, I've used the Samsung Galaxy S2 (first smartphone ever!) and also the Nexus 4.  Since I'm a tech enthusiast, I'm well versed and have played around with many other Android devices, including all the big names, Galaxy S5, HTC One M8 and M7, One Plus One, and so on.  Here are my thoughts:

Things that the iPhone does really well (both hardware and software-wise):
1. Camera.  The behind the scene software for digitally capturing an image is definitely the strongest sell for the iPhone.  Other than the S5 and Note 4, no smartphone really comes close to having the same kind of image quality (no matter the megapixels) compared to the iPhone.  This was one of the reasons for me to switch over since I've started to dabble with photography and wanted a really good camera in my smartphone.  (Side note, if you read a lot of tech blogs, there is a notion that in the near future our smartphones won't accurately describe our devices anymore since making a phone call is probably one of the least commonly used features on a smartphone when you look at any average user.  Cameras, social media, emails all take a higher usage rate than making a call... really interesting, but anyway, back to the review).

2.  Reliability.  There have been maybe 2 or 3 times when my phone crashed and would have to be restarted, mostly due to playing some game that was not written very well for the iOS devices.  On Android devices, I've experienced a lot more crashes, and that may be due to the fact that so many apps haven't figured out the best way to optimize the app for each individual phone due to the fragmentation problems or something else.  Either way, I feel like the iOS environment and hardware is more reliable in my everyday use.

3. Fingerprint sensor.  Once you've used it, you won't go back.  The S5 is not that close yet in terms of usability with their sensor.  The one in the iPhone 6 works really well.  I definitely have found myself using my phone more because of how easy it is to unlock and install apps.

4. Control of apps.  This is an interesting point.  In general, you get way more control over how to use and how to integrate your apps on Android than iOS.  But in iOS, it's really interesting that you can control the kind of notification that gets sent to your phone, background refresh, location requirement, and access to certain things like photos and camera.  In Android, you can do all of this as well, but sometimes for a lot of apps you have to have root access.

5.  Double tap to bring down the row of apps.  I can't believe no one has thought of this before.  A lot of Android phones have gigantic screens, but no one has really figured out how to best get the users to interact with that.  You can tap the home button twice on the iPhone to bring down the top few rows of the apps so that you can access them in one hand use.

Here are the things that I miss on Android:
1. Full integration of almost any apps and control of default apps.  I can set default apps on Android whereas Apple does not allow that.  I can open up photos and upload them to Dropbox or any other app that I choose to, whereas Apple doesn't allow uploading to Dropbox via the Photos app (you have to open up Dropbox, then select upload and then go to Photos from there).

2. Better email.  In the mail app for Android, you can attach almost any file on the phone.  You can't do that on Apple.  You can't even attach a single file.  You have to share a file as an email.  So, forget about replying an email with an attachment.  This is pretty annoying.

3. Productivity is better on Android.  If you are a big dropbox user, you probably know and love Dropsync on Android (seriously, best 5 bucks spent on any app).  You can have an app that syncs and download any material from Dropbox onto your Android and then sync it back up when changes are detected.  It's so seamless.  Apple does NOT allow that (mainly because they don't allow background apps from accessing the hard drive, or something along those lines).  So you have to download the file you are interested in manually from the Dropbox app.  It just slows you down a lot, especially if you get to a part of a building where there is weak signal for wifi or cellular data.

4. Notifications are way better.  Why can't Apple make one button that clears all of your notifications?  You have to individually close each app's own notification.  I pretty much leave my notification screen untouched.

5.  Some other things that many already know: Google Now is way better/useful than Siri.  Material design looks awesome! Way better widgets and the fact that you can have widgets!! Oh, and you can swipe right on the home screen on Android and that brings another screen from the left side... can't do that on iOS, the home page is set to be the left most one.  More customization and etc.

Conclusion:
Overall, I think the iPhone is a fine device to use and you probably won't regret investing in one.  The customer service from Apple is top notch, even if their parts cost an arm and leg.  I think that, and I hate to say this because it's going to sound like every blog writer out there, the choice really does come down to personal preference and what you use the phone for.  So, I've broken down my recommendation based on user case scenarios:

If you are user type...

Workaholic, Students: Android will be the best option unless your company/job dictates that you use an iPhone.  The integration with all the apps and the feature with dropbox is just so important to anyone who works on their phones and other mobile devices.  I would either get a pure Google device (N5 or N6, I like smaller phones... so N5 is up there) or a Google Edition device, or the Moto X.  Samsung and HTC are also good choices but updates may be slow.  One Plus One is actually pretty cool.  They are not the best when it comes to customer service since they're a small company filling huge demand, but from my experience, the device is solid and definitely a work horse.

Medical and Science community: iPhone.  Unfortunately, most of the med and science people rely on Apple products, and a lot of new apps still come to iOS first or are better updated and designed on iOS.

Recreational, use a phone as a communication device and for fun:  iPhone.  The camera and social apps are fun to use on the iPhone.

For older folks: This is a split.  If you've used Apple products before, then iOS will be easy to learn.  Android phones have gotten a LOT easier to use thanks to a big push from Google dealing with not only the UI from a software perspective but also from a design perspective.  It is more intuitive than it used to be.

Photographer, blogger, foodie: iPhone 6 still has the best selection of apps and arguably the best camera.  Samsung's camera is great, but the company is known to really bog down their stellar devices with bloatware that ruins or significantly slows down your phone after 1 year of use.  I love the HTC ONE in design, but their gamble on the cameras have not paid off for their customers or themselves.

So was this the right switch for me?  As I'm learning more about the iPhone and iOS, I've realized that when the two year is over or whenever this phone dies on me, I'll most likely switch back to Android.  While I think I've been thoroughly spoiled by the fingerprint sensor, the productivity that I enjoyed on Android just doesn't replicate itself here on the iPhone.  Maybe it's not meant to be a super productive machine, but I guess my main point is that I'd like to have that option available when I need it.

Another side note:  Most of the shortfalls of either Android and iOS can be bypassed via means of rooting, custom ROMs, and jailbreaking (in the case of iOS).  And I do understand that a lot of people enjoy doing this and can get their phones to work fantastically well.  I used to do a lot of customization and go through ROMs once every three days on my Android devices, but I've come to realize that I'd rather spend that time using the device than customizing it.  So, nowadays, I just want my devices to work right out of the box.  The little details like a great camera, fingerprint sensor, and the ability to have my dropbox synced on the go and a good notification system should all be there when I turn on my phone.

Summary and TL; DR:
So there you have it.  An Android user's thoughts on using the iPhone 6.  Do I have regrets switching over?  After using my friend's One Plus One and seeing Material Design on my old N4, I definitely regret it.  But for now, the iPhone 6 suits my needs, even if there are occasional frustration points.  If you are an Android user, please consider all these points and google similar stories before switching.

Also, I'm one of those workaholics and forever in search of super productivity, hence my review that I'd like to go back to Android.  However, I know plenty of people who swear by their iPhones for productivity.  If you are always connected and depend on a suite of iOS specific apps (including apps that are better designed or work better on iOS), then chances are you love the iPhone.  There are plenty of things to like and love about either OS.  It really does come down to personal preference.

***UPDATE 2/9/15: I got to try the new Outlook 2015 app by Microsoft, and it has alleviated a lot of the email/attachment issues that I have mentioned above.  It allows you to sign into your Exchange, Outlook accounts as well as your Gmail, Yahoo, and iCloud emails.  You can also integrate your OneDrive, GoogleDrive, Dropbox and Box accounts, and that's where the magic begins.  Once integrated, you can attach any file located in those drives, which is great!  You can also attach files that are attached in emails that are already in your inbox!  And, you can now reply an email with the option of attaching a file.  Finally, you can decide if you want to open up links from emails in Safari or another browser installed on your phone (so, you are no longer bound by default Apple apps).  This is a huge step forward, and it's from Microsoft (a pleasant surprise).  ***This app has really improved my productivity needs, since when considering the iPhone we have to take into account the hardware and the software/app ecosystem, i think this makes sense to bump up the rating to 4/5.  There are still kinks when switching over if you are used to productive flexibility on Android phones, but right now the 3rd party apps are getting better and better at work-arounds.","4.0 out of 5 stars"
"68","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&sortBy=recent","Excelente!","5.0 out of 5 stars"
"63","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&sortBy=recent","If you enjoy frustration you will LOVE this cellphone. I could start with the price which is way to high for this piece of #%^%!
It doesn't work any better than the 5s  even though it has many more gigs! It still locks up and I clear it all the time to get it to work! Also I DL a song from ITunes which is paid for but STILL not in my song list! I called apple and got 4 hours of conversation and at the end you might think a small problem like that that would be solved??? No, I was told someone would call me back....I'm still waiting its been 2 weeks!!!! The camera is ok on this phone. Though it's very grainy. DO NOT WAISTE YOUR HARD EARNED $ ON THIS PHONE! I PAID FULL PRICE THINKING IT WAS REALLY GREAT! Don't be fooled by the hype. Most of my friends have switched from Iphone to Android and love them. I have not done this yet so I can't really from experience there. It's AMAZING to me this phone is worth a 5 star rating? Really? People are easily duped and go for ANYTHING that is on TV. IF providers and cellphone companies were honest they would give you a trial run instead of contracts! APPLE: GET IT TOGETHER!","1.0 out of 5 stars"
"5","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&sortBy=recent","Works Great","5.0 out of 5 stars"
"129","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_129?ie=UTF8&pageNumber=129&sortBy=recent","Some time freezing and need to reset th dvice .","2.0 out of 5 stars"
"3","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&sortBy=recent","Great product, great service","5.0 out of 5 stars"
"50","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&sortBy=recent","PRODUCTO EXCLEENTE","5.0 out of 5 stars"
"103","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103&sortBy=recent","Fantastic","5.0 out of 5 stars"
"39","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&sortBy=recent","Excelent product, everything was perfect.","5.0 out of 5 stars"
"43","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&sortBy=recent","Yes.","5.0 out of 5 stars"
"47","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&sortBy=recent","nice product , quick delivery , brand new","4.0 out of 5 stars"
"91","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&sortBy=recent","Great sellar and product!","5.0 out of 5 stars"
"99","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_99?ie=UTF8&pageNumber=99&sortBy=recent","Excellent purchase","5.0 out of 5 stars"
"64","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&sortBy=recent","Excellent product!","5.0 out of 5 stars"
"43","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&sortBy=recent","The iPhone 6 was in very good condition.","5.0 out of 5 stars"
"62","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62&sortBy=recent","comes in unused condition,Great deal!!","5.0 out of 5 stars"
"31","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&sortBy=recent","This is not an iPhone 6...","1.0 out of 5 stars"
"121","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_121?ie=UTF8&pageNumber=121&sortBy=recent","its better to choose 64gb instead of 16gb cause for the next biggest iOS update , You Will run out of Storage  !","5.0 out of 5 stars"
"100","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_100?ie=UTF8&pageNumber=100&sortBy=recent","It's great--I love it! It definitely came unlocked as it said and the color (gold) is just beautiful! The phone was in brand new condition and have been working very well and very fast.","5.0 out of 5 stars"
"10","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&sortBy=recent","It's my first experience with an iPhone and I couldn't be more pleased.  It's very easy to learn and use.  Wish I'd gotten it sooner.  It's a used phone in perfect condition.","5.0 out of 5 stars"
"90","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&sortBy=recent","nice","5.0 out of 5 stars"
"99","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_99?ie=UTF8&pageNumber=99&sortBy=recent","Great experience! I love it","5.0 out of 5 stars"
"50","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&sortBy=recent","This phone is amazing I went from the iPhone 5 to iPhone 6 and I really noticed the difference the screen quality is amazing. The camera is fantastic it has really good quality and I love it I'm glad I made the switch","5.0 out of 5 stars"
"129","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_129?ie=UTF8&pageNumber=129&sortBy=recent","I purchased this phone since my employer wants their employees using an Apple product for their apps.  I've used Android and Windows phones as well. The pros are good build quality, nice display, good sound and call quality, decent battery life. But, IMO, you can get all this with an Android device at a fraction of the cost. Die hard Apple fans will be happy regardless. Windows phones are by far the best bang for the buck, but apps are still limited.  Several big annoyances for me with the Apple phone. You're stuck having to install and use iTunes to manage the phone such as to add music or ringtones. Even with the majority of 3rd party programs, iTunes still needs to be installed for them to work. If there is any bug or problem with iTunes, then you can have problems. I could not get music on my PC to sync with the phone whether using iTunes or a 3rd party program. The transfer would just fail without any warning. After more than 20 minutes on phone with Apple tech, who couldn't figure the problem out, I was disconnected and never got a call back. Ended up trouble shooting the problem myself and discovered the trouble was from the iTunes installation being on a ""locked drive"". Google ""repair security permissions for itunes for windows"" for the solution.  If you don't have unlimited data, and want to turn cellular data off, you may find your bluetooth voice commands won't work.  You'll need to turn Siri off for them to work, otherwise, you'll have to listen to Siri telling you to connect to the internet.  If you're a fan of Apple and don't care about price, or there is a business need to use Apple, buy this phone. If you want value for your money, have the freedom of choice, and to optimize for your personal use, then you have many more and better options elsewhere. A final word, imo, if you want the best price on an unlocked gsm iphone 6, buy it direct from Apple.  I can verify that the no contract T-mobile iphone 6 they sell will work just fine with an AT&T sim card.","3.0 out of 5 stars"
"124","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_124?ie=UTF8&pageNumber=124&sortBy=recent","Not sure if was real. Looked good but sound quality super faint and it was super lite. Panicked and sent it back. Just go to the Apple Store","1.0 out of 5 stars"
"80","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&pageNumber=80&sortBy=recent","I’ve gone through my fair share of iphones. I used to have the 3g, 4g, and 5.  Now I have moved onto the 6 and I dropped it one time and bam the screen shattered. I dropped all my other iphones from higher levels onto hard floors and they would never shatter, but the 6 did. I feel as though apple should be making their phones built to last. If I have to pay that much money for a phone I would expect it to at least have some kind of resilience to breaking when it’s dropped. I know they offer a warranty, but that is even more money tacked onto the $700 I am already paying. To me something selling for such a high price should be more impressive and durable.","3.0 out of 5 stars"
